Report_Name	Title Master Report
Report_ID	TR
Release	5
Institution_Name	University of PEI (Prince Edward Island)
Institution_ID	connect:peican
Metric_Types	No_License; Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests
Report_Filters	Access_Method=Regular; Data_Type=Book|Journal; Section_Type=Article|Book|Chapter
Report_Attributes	Attributes_To_Show=Data_Type|Section_Type|Access_Type|Access_Method|YOP
Exceptions	3031: Usage Not Ready for Requested Dates(Investigation Usage is available up to 2024-01-31.Request Usage is available up to 2024-01-31.No License Usage is available up to 2024-01-31.) ()
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:46:42Z
Created_By	ingentaconnect

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Data_Type	Section_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Environmental Values	White Horse Press		connect				0963-2719	1752-7015	https://www.ingentaconnect.com/content/whp/ev	Journal	Article	1997	Controlled	Regular	Total_Item_Investigations	2	2	0
Environmental Values	White Horse Press		connect				0963-2719	1752-7015	https://www.ingentaconnect.com/content/whp/ev	Journal	Article	1997	Controlled	Regular	Unique_Item_Investigations	1	1	0
Environmental Values	White Horse Press		connect				0963-2719	1752-7015	https://www.ingentaconnect.com/content/whp/ev	Journal	Article	1997	Controlled	Regular	No_License	2	2	0
Journal of Addiction Medicine	Wolters Kluwer		connect				1932-0620		https://www.ingentaconnect.com/content/wk/adm	Journal	Article	2006	Controlled	Regular	Total_Item_Investigations	1	1	0
Journal of Addiction Medicine	Wolters Kluwer		connect				1932-0620		https://www.ingentaconnect.com/content/wk/adm	Journal	Article	2006	Controlled	Regular	Unique_Item_Investigations	1	1	0
Journal of Addiction Medicine	Wolters Kluwer		connect				1932-0620		https://www.ingentaconnect.com/content/wk/adm	Journal	Article	2006	Controlled	Regular	No_License	1	1	0
Journal of Ambulatory Care Management	Wolters Kluwer		connect				0148-9917	1550-3267	https://www.ingentaconnect.com/content/wk/jac	Journal	Article	2021	Controlled	Regular	Total_Item_Investigations	1	1	0
Journal of Ambulatory Care Management	Wolters Kluwer		connect				0148-9917	1550-3267	https://www.ingentaconnect.com/content/wk/jac	Journal	Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Journal of Ambulatory Care Management	Wolters Kluwer		connect				0148-9917	1550-3267	https://www.ingentaconnect.com/content/wk/jac	Journal	Article	2021	Controlled	Regular	No_License	1	1	0
Journal of Consciousness Studies	Imprint Academic		connect				1355-8250		https://www.ingentaconnect.com/content/imp/jcs	Journal	Article	2008	Controlled	Regular	Total_Item_Investigations	1	1	0
Journal of Consciousness Studies	Imprint Academic		connect				1355-8250		https://www.ingentaconnect.com/content/imp/jcs	Journal	Article	2008	Controlled	Regular	Unique_Item_Investigations	1	1	0
Journal of Consciousness Studies	Imprint Academic		connect				1355-8250		https://www.ingentaconnect.com/content/imp/jcs	Journal	Article	2008	Controlled	Regular	No_License	1	1	0
Journal of Developmental & Behavioral Pediatrics	Wolters Kluwer		connect				0196-206X		https://www.ingentaconnect.com/content/wk/dbp	Journal	Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
Journal of Developmental & Behavioral Pediatrics	Wolters Kluwer		connect				0196-206X		https://www.ingentaconnect.com/content/wk/dbp	Journal	Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
Journal of Developmental & Behavioral Pediatrics	Wolters Kluwer		connect				0196-206X		https://www.ingentaconnect.com/content/wk/dbp	Journal	Article	2023	Controlled	Regular	No_License	1	1	0
Journal of Strength and Conditioning Research	Wolters Kluwer		connect				1064-8011		https://www.ingentaconnect.com/content/wk/jsc	Journal	Article	2022	Controlled	Regular	Total_Item_Investigations	1	1	0
Journal of Strength and Conditioning Research	Wolters Kluwer		connect				1064-8011		https://www.ingentaconnect.com/content/wk/jsc	Journal	Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
Journal of Strength and Conditioning Research	Wolters Kluwer		connect				1064-8011		https://www.ingentaconnect.com/content/wk/jsc	Journal	Article	2022	Controlled	Regular	No_License	1	1	0
Journal of the American Association for Laboratory Animal Science	American Association for Laboratory Animal Science		connect				1559-6109	2769-6677	https://www.ingentaconnect.com/content/aalas/jaalas	Journal	Article	2008	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Journal of the American Association for Laboratory Animal Science	American Association for Laboratory Animal Science		connect				1559-6109	2769-6677	https://www.ingentaconnect.com/content/aalas/jaalas	Journal	Article	2008	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Journal of the American Association for Laboratory Animal Science	American Association for Laboratory Animal Science		connect				1559-6109	2769-6677	https://www.ingentaconnect.com/content/aalas/jaalas	Journal	Article	2012	OA_Gold	Regular	Total_Item_Investigations	2	2	0
Journal of the American Association for Laboratory Animal Science	American Association for Laboratory Animal Science		connect				1559-6109	2769-6677	https://www.ingentaconnect.com/content/aalas/jaalas	Journal	Article	2012	OA_Gold	Regular	Total_Item_Requests	1	1	0
Journal of the American Association for Laboratory Animal Science	American Association for Laboratory Animal Science		connect				1559-6109	2769-6677	https://www.ingentaconnect.com/content/aalas/jaalas	Journal	Article	2012	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Journal of the American Association for Laboratory Animal Science	American Association for Laboratory Animal Science		connect				1559-6109	2769-6677	https://www.ingentaconnect.com/content/aalas/jaalas	Journal	Article	2012	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Journal of the American Association for Laboratory Animal Science	American Association for Laboratory Animal Science		connect				1559-6109	2769-6677	https://www.ingentaconnect.com/content/aalas/jaalas	Journal	Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
Journal of the American Association for Laboratory Animal Science	American Association for Laboratory Animal Science		connect				1559-6109	2769-6677	https://www.ingentaconnect.com/content/aalas/jaalas	Journal	Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
Journal of the American Association for Laboratory Animal Science	American Association for Laboratory Animal Science		connect				1559-6109	2769-6677	https://www.ingentaconnect.com/content/aalas/jaalas	Journal	Article	2023	Controlled	Regular	No_License	1	1	0
Journal of the American Association for Laboratory Animal Science	American Association for Laboratory Animal Science		connect				1559-6109	2769-6677	https://www.ingentaconnect.com/content/aalas/jaalas	Journal	Article	2023	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Journal of the American Association for Laboratory Animal Science	American Association for Laboratory Animal Science		connect				1559-6109	2769-6677	https://www.ingentaconnect.com/content/aalas/jaalas	Journal	Article	2023	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Photogrammetric Engineering & Remote Sensing	American Society for Photogrammetry and Remote Sensing		connect				0099-1112		https://www.ingentaconnect.com/content/asprs/pers	Journal	Article	2003	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Photogrammetric Engineering & Remote Sensing	American Society for Photogrammetry and Remote Sensing		connect				0099-1112		https://www.ingentaconnect.com/content/asprs/pers	Journal	Article	2003	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Social Behavior and Personality: an international journal	Scientific Journal Publishers		connect				0301-2212		https://www.ingentaconnect.com/content/sbp/sbp	Journal	Article	2017	Controlled	Regular	Total_Item_Investigations	1	1	0
Social Behavior and Personality: an international journal	Scientific Journal Publishers		connect				0301-2212		https://www.ingentaconnect.com/content/sbp/sbp	Journal	Article	2017	Controlled	Regular	Unique_Item_Investigations	1	1	0
Social Behavior and Personality: an international journal	Scientific Journal Publishers		connect				0301-2212		https://www.ingentaconnect.com/content/sbp/sbp	Journal	Article	2017	Controlled	Regular	No_License	1	1	0
Social Behavior and Personality: an international journal	Scientific Journal Publishers		connect				0301-2212		https://www.ingentaconnect.com/content/sbp/sbp	Journal	Article	2019	Controlled	Regular	Total_Item_Investigations	1	1	0
Social Behavior and Personality: an international journal	Scientific Journal Publishers		connect				0301-2212		https://www.ingentaconnect.com/content/sbp/sbp	Journal	Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
Social Behavior and Personality: an international journal	Scientific Journal Publishers		connect				0301-2212		https://www.ingentaconnect.com/content/sbp/sbp	Journal	Article	2019	Controlled	Regular	No_License	1	1	0
The Canadian Veterinary Journal	Canadian Veterinary Medical Association		connect				0008-5286		https://www.ingentaconnect.com/content/cvma/cvj	Journal	Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
The Canadian Veterinary Journal	Canadian Veterinary Medical Association		connect				0008-5286		https://www.ingentaconnect.com/content/cvma/cvj	Journal	Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
The Canadian Veterinary Journal	Canadian Veterinary Medical Association		connect				0008-5286		https://www.ingentaconnect.com/content/cvma/cvj	Journal	Article	2023	Controlled	Regular	No_License	1	1	0
The Charleston Advisor	Annual Reviews		annurev				1525-4011	1525-4003	https://www.ingentaconnect.com/content/annurev/tca	Journal	Article	2017	Controlled	Regular	Total_Item_Investigations	1	1	0
The Charleston Advisor	Annual Reviews		annurev				1525-4011	1525-4003	https://www.ingentaconnect.com/content/annurev/tca	Journal	Article	2017	Controlled	Regular	Unique_Item_Investigations	1	1	0
The Charleston Advisor	Annual Reviews		annurev				1525-4011	1525-4003	https://www.ingentaconnect.com/content/annurev/tca	Journal	Article	2017	Controlled	Regular	No_License	1	1	0
The Clinical Journal of Pain	Wolters Kluwer		connect				0749-8047	1536-5409	https://www.ingentaconnect.com/content/wk/cjpn	Journal	Article	2015	Controlled	Regular	Total_Item_Investigations	1	1	0
The Clinical Journal of Pain	Wolters Kluwer		connect				0749-8047	1536-5409	https://www.ingentaconnect.com/content/wk/cjpn	Journal	Article	2015	Controlled	Regular	Unique_Item_Investigations	1	1	0
The Clinical Journal of Pain	Wolters Kluwer		connect				0749-8047	1536-5409	https://www.ingentaconnect.com/content/wk/cjpn	Journal	Article	2015	Controlled	Regular	No_License	1	1	0
Topics in Clinical Nutrition	Wolters Kluwer		connect				0883-5691	1550-5146	https://www.ingentaconnect.com/content/wk/tin	Journal	Article	2017	Controlled	Regular	Total_Item_Investigations	1	1	0
Topics in Clinical Nutrition	Wolters Kluwer		connect				0883-5691	1550-5146	https://www.ingentaconnect.com/content/wk/tin	Journal	Article	2017	Controlled	Regular	Unique_Item_Investigations	1	1	0
Topics in Clinical Nutrition	Wolters Kluwer		connect				0883-5691	1550-5146	https://www.ingentaconnect.com/content/wk/tin	Journal	Article	2017	Controlled	Regular	No_License	1	1	0
Tourism Review International	Cognizant Communication Corporation		connect				1544-2721	1943-4421	https://www.ingentaconnect.com/content/cog/tri	Journal	Article	2008	Controlled	Regular	Total_Item_Investigations	5	5	0
Tourism Review International	Cognizant Communication Corporation		connect				1544-2721	1943-4421	https://www.ingentaconnect.com/content/cog/tri	Journal	Article	2008	Controlled	Regular	Unique_Item_Investigations	4	4	0
Tourism Review International	Cognizant Communication Corporation		connect				1544-2721	1943-4421	https://www.ingentaconnect.com/content/cog/tri	Journal	Article	2008	Controlled	Regular	No_License	5	5	0
